Date,Weekly Close,Weekly Change Rate Percent
2011-10-16,1.870000004768372,3.927401395756025
2011-10-23,1.8686670064926147,-0.07128333007263565
2011-10-30,1.9913330078125,6.564358491571087
2011-11-06,2.1540000438690186,8.168751053607547
2011-11-13,2.242666959762573,4.116384126635886
2011-11-20,2.173332929611206,-3.0915883363576646
2011-11-27,2.110666990280152,-2.883402652085376
2011-12-04,2.220000028610229,5.180023131719391
2011-12-11,2.069333076477051,-6.7867995581738505
2011-12-18,1.8666670322418213,-9.79378556980588
2011-12-25,1.8600000143051147,-0.35716160523281415
2012-01-01,1.9040000438690183,2.3655929691130506
2012-01-08,1.7940000295639038,-5.777311542576924
2012-01-15,1.519333004951477,-15.310313271243059
2012-01-22,1.773332953453064,16.717858933743024
2012-01-29,1.95533299446106,10.263162405773961
2012-02-05,2.076667070388794,6.2052896499696475
2012-02-12,2.0733330249786377,-0.16054790186141865
2012-02-19,2.3313329219818115,12.443726786526831
2012-02-26,2.25,-3.488687575032068
2012-03-04,2.2693328857421875,0.859239366319442
2012-03-11,2.315999984741211,2.0564236869885733
2012-03-18,2.354666948318481,1.6695580238352603
2012-03-25,2.2720000743865967,-3.510767159275685
2012-04-01,2.4826669692993164,9.272310211943836
2012-04-08,2.298666954040528,-7.411385318052499
2012-04-15,2.239332914352417,-2.5812369027107263
2012-04-22,2.21066689491272,-1.2801142365197027
2012-04-29,2.22266697883606,0.5428264181706943
2012-05-06,2.121999979019165,-4.529108533821436
2012-05-13,2.150000095367432,1.3195153923238667
2012-05-20,1.8373329639434812,-14.542656630464778
2012-05-27,1.987333059310913,8.164012637398365
2012-06-03,1.876667022705078,-5.568570204543743
2012-06-10,2.005332946777344,6.856087015735146
2012-06-17,1.99399995803833,-0.5651424995149368
2012-06-24,2.25266695022583,12.972266681588751
2012-07-01,2.0859999656677246,-7.398651830950731
2012-07-08,2.065999984741211,-0.9587718722762206
2012-07-15,2.2833330631256104,10.519510164063384
2012-07-22,2.119333028793335,-7.182484105397169
2012-07-29,1.9673329591751096,-7.172071003148018
2012-08-05,1.8179999589920044,-7.590631747750498
2012-08-12,1.996000051498413,9.790984407122938
2012-08-19,2.000667095184326,0.23381981791079642
2012-08-26,1.9666670560836792,-1.6994351125425244
2012-09-02,1.901332974433899,-3.3220712904950545
2012-09-09,1.9566669464111328,2.9102725677867536
2012-09-16,2.026000022888184,3.5434275927346937
2012-09-23,2.001332998275757,-1.217523412327648
2012-09-30,1.9520000219345093,-2.465005892759986
2012-10-07,1.9259999990463257,-1.331968370697889
2012-10-14,1.8426669836044312,-4.326740160080867
2012-10-21,1.8493330478668213,0.36176174651758597
2012-10-28,1.8253329992294312,-1.2977677906677698
2012-11-04,1.9279999732971191,5.624561332700884
2012-11-11,2.0213329792022705,4.8409236098452935
2012-11-18,2.122667074203491,5.013231171897892
2012-11-25,2.1419999599456787,0.9107827589704298
2012-12-02,2.254667043685913,5.259901300049119
2012-12-09,2.2780001163482666,1.0348788628324002
2012-12-16,2.253999948501587,-1.0535630650077787
2012-12-23,2.266666889190674,0.5619760860024803
2012-12-30,2.2146670818328857,-2.2941089229196354
2013-01-06,2.293333053588867,3.5520450184718833
2013-01-13,2.194000005722046,-4.33138342951861
2013-01-20,2.301332950592041,4.8921123331844285
2013-01-27,2.4653329849243164,7.126306269159555
2013-02-03,2.553333044052124,3.5694999282423145
2013-02-10,2.615999937057495,2.454317236498027
2013-02-17,2.4693329334259038,-5.606536970966591
2013-02-24,2.4073328971862797,-2.510801010279584
2013-03-03,2.309999942779541,-4.0431863212812225
2013-03-10,2.564666986465454,11.024547618796966
2013-03-17,2.352667093276977,-8.26617624460666
2013-03-24,2.441333055496216,3.768742397622349
2013-03-31,2.526000022888184,3.468062958528173
2013-04-07,2.757999897003174,9.184476326715352
2013-04-14,2.916666984558105,5.752976558387046
2013-04-21,3.188667058944702,9.32571581968955
2013-04-28,3.413332939147949,7.045761631745928
2013-05-05,3.636667013168335,6.542991205426785
2013-05-12,5.117332935333252,40.71491607022146
2013-05-19,6.099999904632568,19.20271715202213
2013-05-26,6.4720001220703125,6.098364315632754
2013-06-02,6.517333030700684,0.7004466590750047
2013-06-09,6.802667140960693,4.378080863996203
2013-06-16,6.686666965484619,-1.705216102337359
2013-06-23,6.636666774749756,-0.7477595488597721
2013-06-30,7.157332897186279,7.845295539283059
2013-07-07,8.005999565124512,11.857303273847485
2013-07-14,8.65999984741211,8.168877314664535
2013-07-21,7.97866678237915,-7.867587494664486
2013-07-28,8.62600040435791,8.113305639087386
2013-08-04,9.199999809265137,6.654293739856976
2013-08-11,10.199999809265137,10.869565442739692
2013-08-18,9.466667175292969,-7.189535761618815
2013-08-25,10.78933334350586,13.971824969878677
2013-09-01,11.266667366027832,4.42412897372646
2013-09-08,11.131333351135254,-1.201189406733072
2013-09-15,11.03600025177002,-0.8564391736189614
2013-09-22,12.22599983215332,10.782888304052385
2013-09-29,12.726667404174805,4.09510534021742
2013-10-06,12.065333366394045,-5.196443159690167
2013-10-13,11.91333293914795,-1.2598112512122284
2013-10-20,12.226667404174805,2.6301159098577553
2013-10-27,11.310667037963867,-7.491823699221333
2013-11-03,10.81133270263672,-4.414720490410939
2013-11-10,9.196666717529297,-14.934939378136347
2013-11-17,9.029999732971191,-1.812254262084223
2013-11-24,8.092000007629395,-10.387594164780356
2013-12-01,8.485333442687988,4.860769089072492
2013-12-08,9.157333374023438,7.919546543153566
2013-12-15,9.84333324432373,7.491262382630581
2013-12-22,9.54933261871338,-2.9867994744553483
2013-12-29,10.074666976928713,5.501267776408358
2014-01-05,9.970666885375977,-1.032293095056136
2014-01-12,9.714667320251465,-2.567527007646675
2014-01-19,11.333999633789062,16.66894253971922
2014-01-26,11.640000343322754,2.699847533270061
2014-02-02,12.093999862670898,3.900339398259378
2014-02-09,12.435333251953123,2.822336639309686
2014-02-16,13.215332984924316,6.272447365644052
2014-02-23,13.973333358764648,5.735764469234628
2014-03-02,16.320667266845703,16.7986682047395
2014-03-09,16.413999557495117,0.5718656542861522
2014-03-16,15.39799976348877,-6.189836855103437
2014-03-23,15.259332656860352,-0.9005527260574464
2014-03-30,14.157999992370604,-7.217436628820106
2014-04-06,14.148667335510254,-0.06591790412049381
2014-04-13,13.585332870483398,-3.98153728311218
2014-04-20,13.208000183105469,-2.7775004924447066
2014-04-27,13.32333278656006,0.8732026185320318
2014-05-04,14.060667037963867,5.53415773077135
2014-05-11,12.150667190551758,-13.583991728522559
2014-05-18,12.77066707611084,5.102599518495476
2014-05-25,13.81999969482422,8.21674085198174
2014-06-01,13.851332664489746,0.22672192733304009
2014-06-08,13.878000259399414,0.19252728640353212
2014-06-15,13.761333465576172,-0.8406599772487033
2014-06-22,15.305999755859377,11.224684687331866
2014-06-29,15.937333106994627,4.124744291163118
2014-07-06,15.283332824707031,-4.103574154452261
2014-07-13,14.541999816894531,-4.8505978134171235
2014-07-20,14.66800022125244,0.8664585747795384
2014-07-27,14.904666900634766,1.6134897451079988
2014-08-03,15.5513334274292,4.338684863644238
2014-08-10,16.54199981689453,6.37029868910155
2014-08-17,17.46733283996582,5.593840124011096
2014-08-24,17.118667602539062,-1.9960988928372614
2014-08-31,17.979999542236328,5.031536096708322
2014-09-07,18.49266624450684,2.8513165479577385
2014-09-14,18.61333274841309,0.6525100399845885
2014-09-21,17.288000106811523,-7.120340346972842
2014-09-28,16.440000534057617,-4.905134009224077
2014-10-05,17.013999938964844,3.491480451707485
2014-10-12,15.793999671936035,-7.170567011904172
2014-10-19,15.165332794189451,-3.980415922533198
2014-10-26,15.682666778564451,3.4112933187540495
2014-11-02,16.113332748413086,2.746127147439492
2014-11-09,16.01333236694336,-0.6206064445580028
2014-11-16,17.245332717895508,7.693591332029004
2014-11-23,16.185333251953125,-6.146587504469658
2014-11-30,16.301332473754883,0.7166934408827208
2014-12-07,14.913999557495115,-8.510549174390325
2014-12-14,13.800000190734863,-7.469487728396807
2014-12-21,14.619333267211914,5.937196124295285
2014-12-28,15.187999725341797,3.889824848615242
2015-01-04,14.620667457580566,-3.7353981960811744
2015-01-11,13.77733325958252,-5.768096432292447
2015-01-18,12.871333122253418,-6.576019613221984
2015-01-25,13.419333457946776,4.257525856011868
2015-02-01,13.57333278656006,1.1475929791586514
2015-02-08,14.490667343139648,6.758358989679425
2015-02-15,13.584667205810549,-6.252300987076554
2015-02-22,14.473999977111816,6.546592256016948
2015-03-01,13.555999755859377,-6.342408613404049
2015-03-08,12.925333023071287,-4.652307053306737
2015-03-15,12.57866668701172,-2.682068890919709
2015-03-22,13.20533275604248,4.981975312835285
2015-03-29,12.333333015441896,-6.603390892982808
2015-04-05,12.733332633972168,3.243240233839906
2015-04-12,14.0600004196167,10.41885752756524
2015-04-19,13.78600025177002,-1.9487920317867946
2015-04-26,14.562000274658203,5.628898946150462
2015-05-03,15.0686674118042,3.4793787088971184
2015-05-10,15.77400016784668,4.680790522259115
2015-05-17,16.589332580566406,5.168837352884514
2015-05-24,16.51533317565918,-0.44606619674327774
2015-05-31,16.719999313354492,1.2392492208207928
2015-06-07,16.609333038330078,-0.6618796624951018
2015-06-14,16.71266746520996,0.6221467571359662
2015-06-21,17.500667572021484,4.714987050701924
2015-06-28,17.805999755859375,1.744688781621262
2015-07-05,18.667999267578125,4.841062133762497
2015-07-12,17.27666664123535,-7.453035573872057
2015-07-19,18.310667037963867,5.9849531058300265
2015-07-26,17.694000244140625,-3.3678008154738204
2015-08-02,17.74333381652832,0.27881525775401705
2015-08-09,16.167333602905273,-8.88221024255863
2015-08-16,16.209999084472656,0.26389930841606013
2015-08-23,15.38466739654541,-5.091497437022197
2015-08-30,16.565332412719727,7.674296660059299
2015-09-06,16.1286678314209,-2.6360146021792707
2015-09-13,16.682666778564453,3.4348710813194794
2015-09-20,17.374666213989258,4.148014490788454
2015-09-27,17.12733268737793,-1.4235296584413581
2015-10-04,16.504667282104492,-3.6355071547849005
2015-10-11,14.71266746520996,-10.857533728277847
2015-10-18,15.133999824523926,2.8637387496880606
2015-10-25,13.939332962036133,-7.893926763180559
2015-11-01,13.795332908630373,-1.0330483804206758
2015-11-08,15.490667343139648,12.28918827648351
2015-11-15,13.812666893005373,-10.832331577228093
2015-11-22,14.667332649230955,6.187550621801918
2015-11-29,15.440667152404783,5.272495835937674
2015-12-06,15.358667373657228,-0.5310637030005783
2015-12-13,14.468000411987305,-5.799116160283358
2015-12-20,15.36400032043457,6.19297679660622
2015-12-27,15.371333122253418,0.04772716522984943
2016-01-03,16.000667572021484,4.094208646463882
2016-01-10,14.06666660308838,-12.087001746820036
2016-01-17,13.666000366210938,-2.8483381897277282
2016-01-24,13.50333309173584,-1.190306381648365
2016-01-31,12.74666690826416,-5.6035511997757474
2016-02-07,10.84000015258789,-14.95815941059936
2016-02-14,10.06933307647705,-7.109474771795588
2016-02-21,11.10533332824707,10.28866801705286
2016-02-28,12.689332962036133,14.263413685747416
2016-03-06,13.402667045593262,5.62152546308996
2016-03-13,13.833333015441896,3.2132855974381203
2016-03-20,15.515999794006348,12.163856510113092
2016-03-27,15.18333339691162,-2.144021664805862
2016-04-03,15.839332580566406,4.320521498844387
2016-04-10,16.67133331298828,5.252751201415351
2016-04-17,16.96733283996582,1.7755000240258667
2016-04-24,16.916667938232422,-0.29860262783352187
2016-05-01,16.05066680908203,-5.1192181126472835
2016-05-08,14.32866668701172,-10.728526998616294
2016-05-15,13.84066677093506,-3.4057594243504186
2016-05-22,14.685333251953123,6.102787495699524
2016-05-29,14.869333267211914,1.2529509007520812
2016-06-05,14.599332809448242,-1.815820877181118
2016-06-12,14.586000442504885,-0.09132175502383211
2016-06-19,14.364666938781738,-1.5174379336926447
2016-06-26,12.876667022705078,-10.35874985767583
2016-07-03,14.43333339691162,12.089047355668313
2016-07-10,14.45199966430664,0.12932748715563935
2016-07-17,14.69333267211914,1.6698935332010834
2016-07-24,14.817999839782717,0.8484607981423808
2016-07-31,15.652667045593262,5.6327926497182546
2016-08-07,15.335332870483398,-2.0273489123963873
2016-08-14,15.040666580200195,-1.9214861051393362
2016-08-21,15.0,-0.27037751274753274
2016-08-28,14.666000366210938,-2.226664225260422
2016-09-04,13.185333251953123,-10.095916250412273
2016-09-11,12.964667320251465,-1.6735711376045126
2016-09-18,13.69333267211914,5.620393750709396
2016-09-25,13.829999923706056,0.9980569000940243
2016-10-02,13.60200023651123,-1.6485877689992656
2016-10-09,13.107333183288574,-3.636722868853093
2016-10-16,13.100666999816896,-0.05085842694665388
2016-10-23,13.339332580566406,1.821781904332398
2016-10-30,13.33133316040039,-0.05996866872987061
2016-11-06,12.70400047302246,-4.705701071528024
2016-11-13,12.570667266845703,-1.0495371631943473
2016-11-20,12.334667205810549,-1.8773869041748381
2016-11-27,13.109999656677246,6.285799510678802
2016-12-04,12.097999572753906,-7.719299087913423
2016-12-11,12.812000274658203,5.901807960981498
2016-12-18,13.499333381652832,5.364760320479811
2016-12-25,14.22266674041748,5.3582894674469195
2017-01-01,14.246000289916992,0.16405889222732561
2017-01-08,15.267333030700684,7.169259581628462
2017-01-15,15.850000381469728,3.8164317867264375
2017-01-22,16.315332412719727,2.935848706944011
2017-01-29,16.863332748413086,3.3588058265127785
2017-02-05,16.755332946777344,-0.6404416211611919
2017-02-12,17.948667526245117,7.122117974368836
2017-02-19,18.148666381835938,1.1142824685920205
2017-02-26,17.133333206176758,-5.594533252731859
2017-03-05,16.771333694458008,-2.1128376327161247
2017-03-12,16.246000289916992,-3.13232933117662
2017-03-19,17.433332443237305,7.308458279772556
2017-03-26,17.54400062561035,0.6348079618935687
2017-04-02,18.553333282470703,5.753149913748579
2017-04-09,20.16933250427246,8.710020982205723
2017-04-16,20.26666641235352,0.4825836852084153
2017-04-23,20.37333297729492,0.5263152941441751
2017-04-30,20.9379997253418,2.771597306519147
2017-05-07,20.55666732788086,-1.821245593959031
2017-05-14,21.65399932861328,5.338083178707276
2017-05-21,20.722000122070312,-4.304051147315957
2017-05-28,21.676000595092773,4.603804977331261
2017-06-04,22.656667709350582,4.524206898572536
2017-06-11,23.821332931518555,5.140496550987983
2017-06-18,24.76000022888184,3.9404482530921436
2017-06-25,25.56333351135254,3.244480109227288
2017-07-02,24.107332229614254,-5.695662817573
2017-07-09,20.881332397460938,-13.38182010944533
2017-07-16,21.851999282836918,4.6484911350484825
2017-07-23,21.893333435058597,0.18915501362908316
2017-07-30,22.33799934387207,2.0310562123053044
2017-08-06,23.79400062561035,6.518046935737343
2017-08-13,23.857999801635746,0.26897190191930154
2017-08-20,23.16399955749512,-2.908878572851037
2017-08-27,23.203332901000977,0.16980376557262922
2017-09-03,23.69333267211914,2.1117646038558036
2017-09-10,22.893333435058597,-3.376474082947112
2017-09-17,25.320667266845703,10.602797703849953
2017-09-24,23.4060001373291,-7.561677223347196
2017-10-01,22.739999771118164,-2.8454257981002318
2017-10-08,23.79199981689453,4.626209570646078
2017-10-15,23.704666137695312,-0.36707162017209916
2017-10-22,23.00666618347168,-2.9445677495270384
2017-10-29,21.391332626342773,-7.021154409105068
2017-11-05,20.4060001373291,-4.606223026050582
2017-11-12,20.19933319091797,-1.0127753847902432
2017-11-19,21.003332138061523,3.980324199538665
2017-11-26,21.036666870117188,0.1587116360230123
2017-12-03,20.435333251953125,-2.8585023562751943
2017-12-10,21.0086669921875,2.805600149337306
2017-12-17,22.89666748046875,8.98676955079225
2017-12-24,21.68000030517578,-5.313730377273496
2017-12-31,20.75666618347168,-4.258921165622254
2018-01-07,21.10533332824707,1.6797839387764135
2018-01-14,22.4146671295166,6.2038053647659686
2018-01-21,23.334667205810547,4.104455671717067
2018-01-28,22.856666564941406,-2.048457073131582
2018-02-04,22.916667938232425,0.26251147830564925
2018-02-11,20.69466781616211,-9.69599999467331
2018-02-18,22.36599922180176,8.076145123404089
2018-02-25,23.46999931335449,4.936064249150918
2018-03-04,22.341333389282227,-4.808972974405023
2018-03-11,21.81133270263672,-2.37228762227667
2018-03-18,21.42333221435547,-1.7788939977718354
2018-03-25,20.1026668548584,-6.164612238109768
2018-04-01,17.742000579833984,-11.743050273222277
2018-04-08,19.953332901000977,12.463827352595459
2018-04-15,20.022666931152344,0.34748094714487365
2018-04-22,19.34933280944824,-3.3628593234825033
2018-04-29,19.60533332824707,1.3230457159423503
2018-05-06,19.606000900268555,0.003405053157257143
2018-05-13,20.070667266845703,2.3700211427144513
2018-05-20,18.454666137695312,-8.051556570915942
2018-05-27,18.59000015258789,0.7333322308992862
2018-06-03,19.454666137695312,4.651242485261919
2018-06-10,21.17733383178711,8.854779012393132
2018-06-17,23.87800025939941,12.752627167630571
2018-06-24,22.242000579833984,-6.851493683694998
2018-07-01,22.86333274841309,2.7935084631840468
2018-07-08,20.59333229064941,-9.928563270904744
2018-07-15,21.257999420166016,3.227584152655094
2018-07-22,20.905332565307617,-1.6589842152495704
2018-07-29,19.812000274658203,-5.229920582386704
2018-08-05,23.211332321166992,17.157944676878078
2018-08-12,23.69933319091797,2.102425069783509
2018-08-19,20.36666679382324,-14.06227917995545
2018-08-26,21.521333694458008,5.669395548735312
2018-09-02,20.11066627502441,-6.554739773385232
2018-09-09,17.549333572387695,-12.736190176939354
2018-09-16,19.68000030517578,12.141012215646185
2018-09-23,19.940000534057617,1.3211393539128036
2018-09-30,17.65133285522461,-11.477771401881121
2018-10-07,17.463333129882812,-1.0650738212448996
2018-10-14,17.25200080871582,-1.2101488278051908
2018-10-21,17.333332061767578,0.4714308441874593
2018-10-28,22.059999465942383,27.26923702454471
2018-11-04,23.0939998626709,4.687218593658038
2018-11-11,23.367332458496094,1.1835654172104304
2018-11-18,23.62066650390625,1.0841376347091147
2018-11-25,21.722000122070312,-8.038157524140765
2018-12-02,23.365333557128903,7.565295211415202
2018-12-09,23.86466789245605,2.137073430200598
2018-12-16,24.38066673278809,2.162187392078274
2018-12-23,21.31800079345703,-12.561862942050983
2018-12-30,22.257999420166016,4.409412664050039
2019-01-06,21.179332733154297,-4.846197839480726
2019-01-13,23.15066719055176,9.307821366399915
2019-01-20,20.15066719055176,-12.958589812151756
2019-01-27,19.80266761779785,-1.7269878434451047
2019-02-03,20.81399917602539,5.107047079448002
2019-02-10,20.386667251586918,-2.0530985940015567
2019-02-17,20.525333404541016,0.6801805868651867
2019-02-24,19.6473331451416,-4.277641888171058
2019-03-03,19.652666091918945,0.027143362093706713
2019-03-10,18.94266700744629,-3.612736720564358
2019-03-17,18.36199951171875,-3.065394622094564
2019-03-24,17.635332107543945,-3.9574524752113205
2019-03-31,18.65733337402344,5.795191495386187
2019-04-07,18.33066749572754,-1.750871208372784
2019-04-14,17.84666633605957,-2.640390262824732
2019-04-21,18.21733283996582,2.076950938211408
2019-04-28,15.675999641418455,-13.950083806846303
2019-05-05,17.00200080871582,8.458798147671942
2019-05-12,15.968000411987305,-6.081639498560964
2019-05-19,14.0686674118042,-11.894620185237848
2019-05-26,12.708666801452637,-9.666875835094835
2019-06-02,12.343999862670898,-2.869435043651125
2019-06-09,13.633333206176758,10.44502072140241
2019-06-16,14.32800006866455,5.095356007091989
2019-06-23,14.790666580200195,3.2291074073031334
2019-06-30,14.897333145141602,0.7211748325406608
2019-07-07,15.539999961853027,4.313972242213127
2019-07-14,16.338666915893555,5.139427001293839
2019-07-21,17.211999893188477,5.345191145584716
2019-07-28,15.202667236328123,-11.67402201562604
2019-08-04,15.62266731262207,2.762673613550648
2019-08-11,15.667332649230955,0.2859008370023952
2019-08-18,14.662667274475098,-6.412485119508659
2019-08-25,14.09333324432373,-3.88288173968504
2019-09-01,15.040666580200195,6.721854365134061
2019-09-08,15.16333293914795,0.8155646446496911
2019-09-15,16.34666633605957,7.8039135700604945
2019-09-22,16.041332244873047,-1.8678676429149221
2019-09-29,16.142000198364258,0.6275535719509007
2019-10-06,15.428667068481444,-4.419112384567436
2019-10-13,16.525999069213867,7.112292953511945
2019-10-20,17.1299991607666,3.6548476677450648
2019-10-27,21.875333786010746,27.701896425730954
2019-11-03,20.88733291625977,-4.516506488156091
2019-11-10,22.47599983215332,7.605886889737135
2019-11-17,23.47800064086914,4.458092259292501
2019-11-24,22.202667236328125,-5.432035819613146
2019-12-01,21.996000289916992,-0.9308203569028062
2019-12-08,22.392667770385746,1.803361862340891
2019-12-15,23.892667770385746,6.698621242368219
2019-12-22,27.03933334350586,13.1700051386489
2019-12-29,28.691999435424805,6.1120815033550935
2020-01-05,29.53400039672852,2.934619328983157
2020-01-12,31.87666702270508,7.932100611185944
2020-01-19,34.03333282470703,6.76565652383232
2020-01-26,37.654666900634766,10.64055082286497
2020-02-02,43.37133407592773,15.181829095390542
2020-02-09,49.87133407592773,14.986857422049372
2020-02-16,53.33533477783203,6.945875353224884
2020-02-23,60.06666564941406,12.620771763449778
2020-03-01,44.53266525268555,-25.86126635927234
2020-03-08,46.89866638183594,5.312956490983223
2020-03-15,36.44133377075195,-22.297718502149465
2020-03-22,28.50200080871582,-21.786614650225268
2020-03-29,34.29066848754883,20.30968884494191
2020-04-05,32.000667572021484,-6.6782043527639505
2020-04-12,38.20000076293945,19.37251207952333
2020-04-19,50.25933456420898,31.568936022035743
2020-04-26,48.34333419799805,-3.812227883286312
2020-05-03,46.75466537475586,-3.286221047012472
2020-05-10,54.62799835205078,16.839673461861526
2020-05-17,53.27799987792969,-2.4712574409573085
2020-05-24,54.45866775512695,2.2160514281737376
2020-05-31,55.66666793823242,2.218196354962698
2020-06-07,59.04399871826172,6.067061142902919
2020-06-14,62.35200119018555,5.602605757967916
2020-06-21,66.72666931152344,7.016082944947222
2020-06-28,63.982666015625,-4.112303707364218
2020-07-05,80.57733154296875,25.936189534976894
2020-07-12,102.97666931152344,27.798559892257035
2020-07-19,100.05599975585938,-2.8362439523349714
2020-07-26,94.46666717529295,-5.586204319785537
2020-08-02,95.38400268554688,0.9710679308202019
2020-08-09,96.84733581542967,1.5341494261956967
2020-08-16,110.04733276367188,13.629695475979409
2020-08-23,136.6653289794922,24.18777043236733
2020-08-30,147.55999755859375,7.971786743905174
2020-09-06,139.44000244140625,-5.502843081820452
2020-09-13,124.23999786376952,-10.900748932519488
2020-09-20,147.38333129882812,18.62792484948006
2020-09-27,135.77999877929688,-7.872893370828226
2020-10-04,138.3633270263672,1.9025837901717635
2020-10-11,144.6666717529297,4.555646978163019
2020-10-18,146.55667114257812,1.3064511450683547
2020-10-25,140.2100067138672,-4.330518958455709
2020-11-01,129.34666442871094,-7.7479079701676
2020-11-08,143.31666564941406,10.800434075671618
2020-11-15,136.1666717529297,-4.988947980393943
2020-11-22,163.20333862304688,19.85556856319026
2020-11-29,195.2533264160156,19.638071171445247
2020-12-06,199.67999267578125,2.267139997571155
2020-12-13,203.3300018310547,1.8279293315079048
2020-12-20,231.6666717529297,13.936295513054553
2020-12-27,220.58999633789065,-4.781298635330766
2021-01-03,235.22332763671875,6.633723895807742
2021-01-10,293.3399963378906,24.707017490598492
2021-01-17,275.3866577148437,-6.120317327053815
2021-01-24,282.2133178710937,2.4789364208482656
2021-01-31,264.510009765625,-6.27302362589246
2021-02-07,284.07666015625,7.397319446610906
2021-02-14,272.0400085449219,-4.237113884930787
2021-02-21,260.4333190917969,-4.266537674074655
2021-02-28,225.1666717529297,-13.541526660970938
2021-03-07,199.3166656494141,-11.480387351410615
2021-03-14,231.2433319091797,16.018061588448738
2021-03-21,218.2899932861328,-5.601605251101582
2021-03-28,206.23666381835935,-5.521704997248344
2021-04-04,220.5833282470703,6.9564083141621325
2021-04-11,225.67333984375,2.307523255328925
2021-04-18,246.5933380126953,9.27003525690262
2021-04-25,243.13333129882807,-1.4031225424626537
2021-05-02,236.47999572753903,-2.7364966932944323
2021-05-09,224.1233367919922,-5.225244908150117
2021-05-16,196.5800018310547,-12.289365023375654
2021-05-23,193.6266632080078,-1.502359647745366
2021-05-30,208.4066619873047,7.633245615258644
2021-06-06,199.68333435058597,-4.185723984797618
2021-06-13,203.29666137695312,1.8095285909154546
2021-06-20,207.7700042724609,2.2004015536749577
2021-06-27,223.9566650390625,7.790662960845429
2021-07-04,226.3000030517578,1.0463354650716017
2021-07-11,218.98333740234372,-3.233170813409436
2021-07-18,214.7400054931641,-1.9377419120173767
2021-07-25,214.4600067138672,-0.1303896675674654
2021-08-01,229.0666656494141,6.810901090306842
2021-08-08,233.0333404541016,1.731668286802801
2021-08-15,239.05667114257807,2.5847506098222173
2021-08-22,226.7533264160156,-5.146622626241005
2021-08-29,237.30667114257807,4.654108009511915
2021-09-05,244.52333068847656,3.0410689725459017
