date,GOOG_70rsi,GOOG_14rsi,GOOG,GOOG_ao,GOOG_ah,GOOG_al,GOOG_vol,GOOG_100ema,GOOG_25ema,GOOG_5ema,GS_70rsi,GS_14rsi,GS,GS_ao,GS_ah,GS_al,GS_vol,GS_100ema,GS_25ema,GS_5ema,V_70rsi,V_14rsi,V,V_ao,V_ah,V_al,V_vol,V_100ema,V_25ema,V_5ema,C_70rsi,C_14rsi,C,C_ao,C_ah,C_al,C_vol,C_100ema,C_25ema,C_5ema,QQQ_70rsi,QQQ_14rsi,QQQ,QQQ_ao,QQQ_ah,QQQ_al,QQQ_vol,QQQ_100ema,QQQ_25ema,QQQ_5ema,TIP_70rsi,TIP_14rsi,TIP,TIP_ao,TIP_ah,TIP_al,TIP_vol,TIP_100ema,TIP_25ema,TIP_5ema,^N225_70rsi,^N225_14rsi,^N225,^N225_ao,^N225_ah,^N225_al,^N225_vol,^N225_100ema,^N225_25ema,^N225_5ema,HYG_70rsi,HYG_14rsi,HYG,HYG_ao,HYG_ah,HYG_al,HYG_vol,HYG_100ema,HYG_25ema,HYG_5ema,EMB_70rsi,EMB_14rsi,EMB,EMB_ao,EMB_ah,EMB_al,EMB_vol,EMB_100ema,EMB_25ema,EMB_5ema,DAX_70rsi,DAX_14rsi,DAX,DAX_ao,DAX_ah,DAX_al,DAX_vol,DAX_100ema,DAX_25ema,DAX_5ema,^GSPC_70rsi,^GSPC_14rsi,^GSPC,^GSPC_ao,^GSPC_ah,^GSPC_al,^GSPC_vol,^GSPC_100ema,^GSPC_25ema,^GSPC_5ema,^RUT_70rsi,^RUT_14rsi,^RUT,^RUT_ao,^RUT_ah,^RUT_al,^RUT_vol,^RUT_100ema,^RUT_25ema,^RUT_5ema,^DJI_70rsi,^DJI_14rsi,^DJI,^DJI_ao,^DJI_ah,^DJI_al,^DJI_vol,^DJI_100ema,^DJI_25ema,^DJI_5ema,^NYA_70rsi,^NYA_14rsi,^NYA,^NYA_ao,^NYA_ah,^NYA_al,^NYA_vol,^NYA_100ema,^NYA_25ema,^NYA_5ema,^XOI_70rsi,^XOI_14rsi,^XOI,^XOI_ao,^XOI_ah,^XOI_al,^XOI_vol,^XOI_100ema,^XOI_25ema,^XOI_5ema,^VXN_70rsi,^VXN_14rsi,^VXN,^VXN_ao,^VXN_ah,^VXN_al,^VXN_vol,^VXN_100ema,^VXN_25ema,^VXN_5ema,XLI_70rsi,XLI_14rsi,XLI,XLI_ao,XLI_ah,XLI_al,XLI_vol,XLI_100ema,XLI_25ema,XLI_5ema,XLB_70rsi,XLB_14rsi,XLB,XLB_ao,XLB_ah,XLB_al,XLB_vol,XLB_100ema,XLB_25ema,XLB_5ema,VNQ_70rsi,VNQ_14rsi,VNQ,VNQ_ao,VNQ_ah,VNQ_al,VNQ_vol,VNQ_100ema,VNQ_25ema,VNQ_5ema,XLY_70rsi,XLY_14rsi,XLY,XLY_ao,XLY_ah,XLY_al,XLY_vol,XLY_100ema,XLY_25ema,XLY_5ema,XLP_70rsi,XLP_14rsi,XLP,XLP_ao,XLP_ah,XLP_al,XLP_vol,XLP_100ema,XLP_25ema,XLP_5ema,XLF_70rsi,XLF_14rsi,XLF,XLF_ao,XLF_ah,XLF_al,XLF_vol,XLF_100ema,XLF_25ema,XLF_5ema,KBE_70rsi,KBE_14rsi,KBE,KBE_ao,KBE_ah,KBE_al,KBE_vol,KBE_100ema,KBE_25ema,KBE_5ema,KRE_70rsi,KRE_14rsi,KRE,KRE_ao,KRE_ah,KRE_al,KRE_vol,KRE_100ema,KRE_25ema,KRE_5ema,IBB_70rsi,IBB_14rsi,IBB,IBB_ao,IBB_ah,IBB_al,IBB_vol,IBB_100ema,IBB_25ema,IBB_5ema,XLV_70rsi,XLV_14rsi,XLV,XLV_ao,XLV_ah,XLV_al,XLV_vol,XLV_100ema,XLV_25ema,XLV_5ema,FDN_70rsi,FDN_14rsi,FDN,FDN_ao,FDN_ah,FDN_al,FDN_vol,FDN_100ema,FDN_25ema,FDN_5ema,VTI_70rsi,VTI_14rsi,VTI,VTI_ao,VTI_ah,VTI_al,VTI_vol,VTI_100ema,VTI_25ema,VTI_5ema,GSG_70rsi,GSG_14rsi,GSG,GSG_ao,GSG_ah,GSG_al,GSG_vol,GSG_100ema,GSG_25ema,GSG_5ema,DBC_70rsi,DBC_14rsi,DBC,DBC_ao,DBC_ah,DBC_al,DBC_vol,DBC_100ema,DBC_25ema,DBC_5ema,USO_70rsi,USO_14rsi,USO,USO_ao,USO_ah,USO_al,USO_vol,USO_100ema,USO_25ema,USO_5ema,PEJ_70rsi,PEJ_14rsi,PEJ,PEJ_ao,PEJ_ah,PEJ_al,PEJ_vol,PEJ_100ema,PEJ_25ema,PEJ_5ema,IYT_70rsi,IYT_14rsi,IYT,IYT_ao,IYT_ah,IYT_al,IYT_vol,IYT_100ema,IYT_25ema,IYT_5ema,IYW_70rsi,IYW_14rsi,IYW,IYW_ao,IYW_ah,IYW_al,IYW_vol,IYW_100ema,IYW_25ema,IYW_5ema,IYR_70rsi,IYR_14rsi,IYR,IYR_ao,IYR_ah,IYR_al,IYR_vol,IYR_100ema,IYR_25ema,IYR_5ema,IYF_70rsi,IYF_14rsi,IYF,IYF_ao,IYF_ah,IYF_al,IYF_vol,IYF_100ema,IYF_25ema,IYF_5ema,IYY_70rsi,IYY_14rsi,IYY,IYY_ao,IYY_ah,IYY_al,IYY_vol,IYY_100ema,IYY_25ema,IYY_5ema,IYE_70rsi,IYE_14rsi,IYE,IYE_ao,IYE_ah,IYE_al,IYE_vol,IYE_100ema,IYE_25ema,IYE_5ema,TQQQ_70rsi,TQQQ_14rsi,TQQQ,TQQQ_ao,TQQQ_ah,TQQQ_al,TQQQ_vol,TQQQ_100ema,TQQQ_25ema,TQQQ_5ema,SQQQ_70rsi,SQQQ_14rsi,SQQQ,SQQQ_ao,SQQQ_ah,SQQQ_al,SQQQ_vol,SQQQ_100ema,SQQQ_25ema,SQQQ_5ema,^TYX_70rsi,^TYX_14rsi,^TYX,^TYX_ao,^TYX_ah,^TYX_al,^TYX_vol,^TYX_100ema,^TYX_25ema,^TYX_5ema,^FVX_70rsi,^FVX_14rsi,^FVX,^FVX_ao,^FVX_ah,^FVX_al,^FVX_vol,^FVX_100ema,^FVX_25ema,^FVX_5ema,^IRX_70rsi,^IRX_14rsi,^IRX,^IRX_ao,^IRX_ah,^IRX_al,^IRX_vol,^IRX_100ema,^IRX_25ema,^IRX_5ema,IEF_70rsi,IEF_14rsi,IEF,IEF_ao,IEF_ah,IEF_al,IEF_vol,IEF_100ema,IEF_25ema,IEF_5ema,SHV_70rsi,SHV_14rsi,SHV,SHV_ao,SHV_ah,SHV_al,SHV_vol,SHV_100ema,SHV_25ema,SHV_5ema,SHY_70rsi,SHY_14rsi,SHY,SHY_ao,SHY_ah,SHY_al,SHY_vol,SHY_100ema,SHY_25ema,SHY_5ema,UUP_70rsi,UUP_14rsi,UUP,UUP_ao,UUP_ah,UUP_al,UUP_vol,UUP_100ema,UUP_25ema,UUP_5ema,GLD_70rsi,GLD_14rsi,GLD,GLD_ao,GLD_ah,GLD_al,GLD_vol,GLD_100ema,GLD_25ema,GLD_5ema,DX-Y.NYB_70rsi,DX-Y.NYB_14rsi,DX-Y.NYB,DX-Y.NYB_ao,DX-Y.NYB_ah,DX-Y.NYB_al,DX-Y.NYB_vol,DX-Y.NYB_100ema,DX-Y.NYB_25ema,DX-Y.NYB_5ema,OIL_70rsi,OIL_14rsi,OIL,OIL_ao,OIL_ah,OIL_al,OIL_vol,OIL_100ema,OIL_25ema,OIL_5ema,PYPL_70rsi,PYPL_14rsi,PYPL,PYPL_ao,PYPL_ah,PYPL_al,PYPL_vol,PYPL_100ema,PYPL_25ema,PYPL_5ema,MA_70rsi,MA_14rsi,MA,MA_ao,MA_ah,MA_al,MA_vol,MA_100ema,MA_25ema,MA_5ema,WFC_70rsi,WFC_14rsi,WFC,WFC_ao,WFC_ah,WFC_al,WFC_vol,WFC_100ema,WFC_25ema,WFC_5ema,BAC_70rsi,BAC_14rsi,BAC,BAC_ao,BAC_ah,BAC_al,BAC_vol,BAC_100ema,BAC_25ema,BAC_5ema,JNJ_70rsi,JNJ_14rsi,JNJ,JNJ_ao,JNJ_ah,JNJ_al,JNJ_vol,JNJ_100ema,JNJ_25ema,JNJ_5ema,JPM_70rsi,JPM_14rsi,JPM,JPM_ao,JPM_ah,JPM_al,JPM_vol,JPM_100ema,JPM_25ema,JPM_5ema,GOOGL_70rsi,GOOGL_14rsi,GOOGL,GOOGL_ao,GOOGL_ah,GOOGL_al,GOOGL_vol,GOOGL_100ema,GOOGL_25ema,GOOGL_5ema,SPY_70rsi,SPY_14rsi,SPY,SPY_ao,SPY_ah,SPY_al,SPY_vol,SPY_100ema,SPY_25ema,SPY_5ema,FB_70rsi,FB_14rsi,FB,FB_ao,FB_ah,FB_al,FB_vol,FB_100ema,FB_25ema,FB_5ema,IBM_70rsi,IBM_14rsi,IBM,IBM_ao,IBM_ah,IBM_al,IBM_vol,IBM_100ema,IBM_25ema,IBM_5ema,MSFT_70rsi,MSFT_14rsi,MSFT,MSFT_ao,MSFT_ah,MSFT_al,MSFT_vol,MSFT_100ema,MSFT_25ema,MSFT_5ema,^TNX_70rsi,^TNX_14rsi,^TNX,^TNX_ao,^TNX_ah,^TNX_al,^TNX_vol,^TNX_100ema,^TNX_25ema,^TNX_5ema,AAPL_70rsi,AAPL_14rsi,AAPL,AAPL_ao,AAPL_ah,AAPL_al,AAPL_vol,AAPL_100ema,AAPL_25ema,AAPL_5ema,MIDU_70rsi,MIDU_14rsi,MIDU,MIDU_ao,MIDU_ah,MIDU_al,MIDU_vol,MIDU_100ema,MIDU_25ema,MIDU_5ema,FAS_70rsi,FAS_14rsi,FAS,FAS_ao,FAS_ah,FAS_al,FAS_vol,FAS_100ema,FAS_25ema,FAS_5ema,^VIX_70rsi,^VIX_14rsi,^VIX,^VIX_ao,^VIX_ah,^VIX_al,^VIX_vol,^VIX_100ema,^VIX_25ema,^VIX_5ema
2018-10-30,-0.10452805724067034,-0.2785365368163276,0.015812485295270955,-0.026780285849393515,0.001235270842782743,-0.03422086256646817,-0.1850851301612414,0.1163365434892436,0.0579166969992988,0.009398907273777679,-0.07185309833665926,-0.05189517775135457,0.022331974177601528,-0.015003648303538841,0.004879605983217683,-0.019336008755928558,0.16289745433764324,0.03535628760469134,-0.00044330941965786685,-0.017201062627857144,-0.03742328851697991,-0.24472453426820734,-0.011688095712177509,0.002410364567640988,0.015818017475143442,-0.02237119614341665,0.19721340838671952,0.06718383312488463,0.05009725787717212,0.01693208196479068,-0.10979944148432694,-0.36855759169374464,0.0027975222839548095,0.0010847667751432422,0.010305284363861578,-0.01115760111576003,-0.0070103555827606195,0.08024562439898775,0.04793849149864715,-0.0016425608204373443,-0.07530912032260076,-0.2444662573166852,0.016479573341198133,-0.018804243008678667,0.0006931051108969299,-0.023535438765670214,-0.18582861627859695,0.07327606679956711,0.040675553753001914,-0.00012964233929146918,-0.11291662628186927,-0.20162967053137876,-0.0026507742592196083,0.0011916765973050136,0.0016041800348336466,-0.00018333486112387387,-0.061340902869800075,0.011843763923284678,0.0025792872431600333,0.00136479701516512,-0.08804359661183156,-0.33068420860967845,0.014538590831550569,-0.01900377993229363,0.005178254321045461,-0.01963939610619314,0.8947556018727723,0.05784287182759251,0.04371948562088379,-0.0045951191918213175,-0.03775189076518842,-0.2591050106747271,0.0023768171140473885,-0.0021339656194426793,0.0,-0.004327208061647769,0.028600713734033865,0.009434783348203357,0.0062084009833436316,-0.00041789667529190666,-0.07910590740542275,-0.18683847797379954,0.001047715309387258,-0.0015223596574690523,0.00019029495718392297,-0.002473834443387113,-0.32799672878284114,0.009038106724152728,0.005156152757401555,0.00040672440952760347,-0.1873697096081581,-0.36797694228318334,-3.194326875461722e-05,-0.00039200313602516523,0.004312034496275929,-0.00039200313602516523,7.090451604382622,0.09562271647876197,0.03875356523787299,0.0009812649771974158,-0.08920152845692471,-0.2688211657932101,0.015666786559394193,-0.01563763976536603,0.0010437518794523815,-0.017628149153187334,0.07572451229948288,0.05257158141455287,0.02728583329246481,-0.005247497200785989,-0.1445663042598595,-0.2893863202929202,0.019853583888717868,-0.019692826421706666,0.0003451388520150367,-0.0211331174003081,0.07131055990083691,0.09081812744078,0.02805770077788483,-0.00994692625101179,-0.03692288405071423,-0.188650641555747,0.01766240292756505,-0.015783202913894456,0.0012880226297622421,-0.01845056205555784,0.040650835057204744,0.030348079840185616,0.01954323968456917,-0.006105018126515316,-0.12533073612263437,-0.2837639410819932,0.015694406212670615,-0.01387812259984389,0.0007633838003029414,-0.014610986876736898,0.07569541088315353,0.051923653316036544,0.022848188712360384,-0.007211907609922963,-0.11153868945648171,-0.3559354690551632,0.024254563319602546,-0.021591865047153824,0.0017710347270392113,-0.024499387517156967,,0.10083395274563411,0.06209345247575593,-0.00776714838298298,0.14991305824288972,0.33378629224255063,0.12506443150451643,0.06833712984054663,0.0754962577286038,-0.006508298080052044,0,-0.33373672301675983,-0.1495691614935355,-0.0018692078846024307,-0.13797545255057173,-0.403997218179066,0.020602922795315438,-0.021196827685652564,0.0011535688536410404,-0.02509012256669063,-0.02846599349051392,0.0858350837438735,0.0510886922839513,-0.00511465649073739,-0.16717569816042613,-0.3262478937185918,0.02286275404437648,-0.025048169556839972,0.0018304431599229787,-0.026011560693641633,0.30104551424807635,0.09523290753521163,0.028033893595972748,-0.012791943661070726,0.007672219792496122,0.05909608469530184,0.013687247368359618,-0.011987381703470024,0.007570977917980892,-0.014511041009463876,0.24738764063483484,0.007680709650398354,-0.014919290441985034,-0.009184930363234756,-0.09026971194691441,-0.27065603148943285,0.015024860222468652,-0.017589388696655273,0.0010572856593618063,-0.02066512879661675,-0.00535169882706584,0.07379025013405438,0.034231126415863455,-0.0022013727198025856,0.10950932717534528,0.24058964510245673,0.019834628024266488,-0.012785881505492647,0.0009004141905275542,-0.015307041238969976,0.025749112803085332,-0.03512197666739458,-0.026274155929704168,-0.012597005693591568,-0.0982944601848375,-0.19576342405363845,0.017267664599707758,-0.011574074074074181,0.0007716049382715529,-0.0185185185185186,-0.1697980400721341,0.05663674109711159,0.01850488224079272,-0.01195004223158369,-0.16310586059821489,-0.27038646702190194,0.011720999260360363,-0.009692671394799124,0.0007092198581559739,-0.018439716312056653,-0.3778587518453417,0.10476148167693311,0.028869977056963814,-0.013743344499061783,-0.16783343545663784,-0.2771354086250102,0.010762588282389246,-0.009714178965066322,0.0011208668036615244,-0.018120679992527533,0.07643010093431042,0.11228654096891577,0.02883270987638098,-0.014627811509942634,-0.12115373507293867,-0.37986947345841426,0.009940551603157549,-0.012255138473414973,0.004645372961497696,-0.017369487600115807,-0.33940890640912025,0.10815829452000014,0.05860121507443061,-0.0027568001909819007,0.0019240951892317071,-0.2133566973631787,0.010725633771819187,-0.010498983969293274,0.001580492210431217,-0.01557913750282236,0.08870215815954394,0.025205958620396096,0.024244271251010252,-0.006259923313147064,-0.10933795221750969,-0.2602952128375722,0.021255230125523064,-0.028023598820059004,0.0013110455588332126,-0.03449688626679781,-0.10680048963823428,0.1169524547341041,0.04499002801007679,-0.0022337482388649077,-0.09379835782535537,-0.27756222176522455,0.0156275496100563,-0.01582440020418574,0.0011667760519213921,-0.018376722817764035,-0.2996339488677698,0.05630212848125771,0.02757835559663291,-0.005616284686058903,-0.016224881185504643,-0.2466868558233189,-0.005787037037037119,-0.002328288707799664,0.005820721769499437,-0.005238649592549494,0.024182615512125874,0.021645515212745714,0.03129815478228459,0.005925549934068686,-0.020322533508641386,-0.2498933131046489,-0.005206378986866947,-0.004072134962187279,0.005526468877254276,-0.004072134962187279,-0.2652439079865646,0.018081150142146285,0.028517333404660672,0.005253403332529993,-0.012285352434991096,-0.28354311343580263,-0.005669737774627929,-0.009265858873841681,0.009265858873841903,-0.01140413399857454,-0.06986674637315701,0.04351177017988195,0.04921368911392254,0.0066749315110141705,-0.15444074815110156,-0.2968432634909172,0.026569790661503726,-0.016918616990488022,0.0,-0.01748538463022642,0.11819090223505932,0.09293772688739588,0.03863205496823374,-0.00927956583693268,-0.09683354407448717,-0.2493530657735181,0.028260301115602,-0.03256474702218337,0.001475248606709556,-0.03256474702218337,-0.2547185701335615,0.07259184557738996,0.026954910065120963,-0.013685712546539386,-0.07366922276451035,-0.2343140721351439,0.016372070157446284,-0.01951501154734414,0.0005773672055429113,-0.022834295612009115,-0.26893781393564353,0.07373396866114734,0.038850650151173394,-0.00140807480840055,0.011899756572531289,0.06695291688778085,0.015046806968965817,-0.010515646775624221,0.006714810591663234,-0.014823261117445918,0.2289444064852432,0.006144781407636524,-0.015444205903740627,-0.00967350627989072,-0.1011084306375298,-0.20893429341959588,0.012607888163114506,-0.009381850065760533,0.0010521701008330275,-0.012450679526523456,-0.3678099665709679,0.05135485207952284,0.015866149237368843,-0.008488823092896336,-0.0882994105317266,-0.25727628704227684,0.019062954259040685,-0.014741095480394928,0.0009727626459146155,-0.015231218198144214,-0.3318219096492734,0.05434376230189164,0.027211153110781705,-0.006651241709701772,-0.1306404518491769,-0.39789386540293575,0.02337213277366493,-0.024469820554649302,0.0019032082653616111,-0.026373028820010802,-0.005779759642684079,0.10325870473842014,0.06341512497989998,-0.005855163782856998,-0.1030348782988517,-0.28771176326450987,0.038648708981323054,-0.054590063381721454,0.0028624003271313647,-0.06828869351870781,-0.18340274809563992,0.2871781580803563,0.15275716690103236,0.005120564070136391,0.03346432458813396,0.20001189102724454,-0.043090119870878435,0.05913978494623651,0.07526881720430101,-0.0020161290322581182,0.24274536484742523,-0.15220240060417423,-0.08661419160068351,0.0020329018028011347,0.12650387471354718,0.1726479542292506,-0.24967135945015947,0.002085816448152533,0.004469606674612603,-0.004171632896305066,0,-0.0500237611153973,-0.004980400075387692,-0.0046065898807539085,0.08176754230153406,-0.10218808578439095,0.02961047623232391,0.004083021435862477,0.0047635250085062975,-0.004083021435862588,0,-0.014243456154265477,0.0178134269290664,-0.0013674574161181008,0.34017964410369844,0.43546755855422986,0.12687766673048506,0.0030661410424879243,0.0030661410424879243,0.0,0,-0.07371115836258058,-0.01696517922366625,-0.003408668647098878,-0.024028851125146106,0.09604158693198045,-0.0021762190110193934,0.00029729461896743636,0.0014864730948369598,-0.0004459419284510435,0.5288936868363051,0.0014389221017638842,-0.0038131250221663526,0.0007142038926160055,0.6944637637081721,0.78475232488725,9.103007815834231e-05,-9.054690329579618e-05,0.0,-0.00018109380659170338,-0.16393596690034865,-0.002523196099251779,-0.0006422760281409312,-8.689777188897185e-05,0.1247601760692649,0.2674354490766778,-0.00048094119466759,0.00012030798845019675,0.00012030798845019675,-0.0003609239653513674,0.08792412445785364,-0.0021150200638138106,-0.0013102468532530942,7.996433531065605e-05,0.1741866611122194,0.40138665972891036,0.004279802398104092,-0.0027100271002707954,0.000329074719318756,-0.0032907471931860055,0.4207273979028184,-0.021536071444980154,-0.011993656375758888,-0.003292980166153092,-0.03938862548308933,0.10701768019560533,-0.0043848336342533325,0.00043177892918833116,0.002072538860103723,-0.0014248704663212264,-0.16799725235954505,-0.007490010058706309,-0.003183984868124101,0.003708796830619976,0.13441911256324032,0.34906557808635286,0.2655629887839761,-0.003607875476755007,0.00010308215647869545,-0.004020204102669789,0,-0.017542772760019698,-0.010814865255421524,-0.0031178688277114786,-0.013459717896323865,-0.3066029944388231,-0.0052068267283771974,-0.01235824367548699,0.0018232044198895903,-0.01235824367548699,0.14102640963109975,0.043455105193209054,0.048611118201035586,0.006722608936522656,-0.030181817845242164,-0.10270778873960978,-0.0030807147258163892,-0.007045735475896264,0.013102595797280348,-0.018294190358467244,0.017220920411096366,0.059188780117648276,0.019661935918535933,0.01516704843027794,-0.06551837605198799,-0.32552591194541863,-0.017326214405360148,0.02583497576306404,0.03142811484578911,-0.021200660523091663,0.41945531219002274,0.10455335982642744,0.0787073795477029,0.026576940816737338,-0.05938587110707431,-0.03370788924620683,0.008807027092754728,-0.004554944012146511,0.004177263237806095,-0.015562725374833941,-0.19146685737856936,0.04066988500561908,-0.00619634337878372,-0.012286501719128262,-0.13101003057236782,-0.3274320945552688,0.006387240636456423,-0.0007468259895444529,0.0029873039581775895,-0.017176997759521972,-0.12156115133235612,0.10097962367312596,0.041020666871107725,-0.006586446081414898,0.11490984147675633,0.18805956419731473,0.02326384493989238,-0.020035523978685688,0.00248667850799289,-0.026642984014209503,0.3897836983245848,-0.040066706818245756,-0.018527498127271724,-0.014010157159775272,-0.04697798617932463,-0.12915185397731066,0.017644405937690125,-0.009278350515463885,0.002624179943767624,-0.017244611059044068,-0.0400067777656406,0.04104122577610525,0.010199208350637923,-0.01406710765622432,-0.1001365819351669,-0.26942390120196136,0.014283919476578404,-0.028108355327724377,0.0013244275900183844,-0.033863421977875396,-0.27516720692125446,0.11297715454187629,0.054685068194480824,0.008373124339090099,-0.08118879079128676,-0.27148534564282245,0.014818384434672587,-0.01531164805616736,0.0013070919072339926,-0.017365649624677792,-0.03687314194822014,0.05079159208965889,0.02720882355341958,-0.005004233223458332,-0.14405984514239692,-0.23602564402980575,0.02906608487578292,-0.042983176036109905,0.002872384078785206,-0.044303788811380196,0.56688643522619,0.1492776412897261,0.044065082367410024,-0.0046343204195974375,-0.27089342642031655,-0.6369912219757404,-0.035439452769545805,0.044020797227036335,0.05285961871750433,-0.002166377816291143,0.0878503225854587,0.2305297869994145,0.1547471863077221,0.041937750198079105,-0.004826836561918526,-0.2012935117174925,-0.0011557406459961775,-0.0006748288826763371,0.006266268196278624,-0.03489829364696828,0.1860794045259893,0.0481048940574198,0.04312424451631047,0.0095893673631402,0.08888261054283589,-0.022238398126750242,-0.10116754252869907,0.0022508038585209444,0.004180064308681786,-0.005144694533762095,0,-0.026549585230582484,0.010685490195527558,-0.0024108136114960876,0.060083111679097814,-0.13126779263245197,0.004994338048080459,-0.010079699953117749,0.008813877168307505,-0.018893577121425253,-0.2058919992187574,0.0048321318025785764,0.02762222589711838,0.005230323261109504,-0.16673144684236973,-0.3591203099823602,0.049378536403975,-0.045215562565720346,0.0013144058885385945,-0.04968454258675081,0.03522689995966605,0.28222296031793337,0.10097103273694774,-0.02252780579810687,-0.12389024487237393,-0.263864733270961,0.038637538779731154,-0.028697962798937104,0.0024800708591674603,-0.038086802480071014,-0.37128543671075986,0.19577844902040864,0.06719560495135113,-0.020689885937930863,0.11772786379138565,0.24612239689157547,0.14098127786534037,0.02526766595289076,0.09421841541755893,-0.010278372591006502,0,-0.3263821047333578,-0.11923537563756137,0.03105838416026474
