400.000000,0.004399,
401.000000,0.005653,
402.000000,0.006908,
403.000000,0.008162,
404.000000,0.009417,
405.000000,0.010671,
406.000000,0.011926,
407.000000,0.013180,
408.000000,0.014435,
409.000000,0.015689,
410.000000,0.016944,
411.000000,0.018198,
412.000000,0.019453,
413.000000,0.020707,
414.000000,0.021962,
415.000000,0.023216,
416.000000,0.024471,
417.000000,0.025725,
418.000000,0.026980,
419.000000,0.028234,
420.000000,0.029350,
421.000000,0.030083,
422.000000,0.030817,
423.000000,0.031550,
424.000000,0.032284,
425.000000,0.033018,
426.000000,0.033751,
427.000000,0.034485,
428.000000,0.035219,
429.000000,0.035952,
430.000000,0.036686,
431.000000,0.037550,
432.000000,0.038508,
433.000000,0.039465,
434.000000,0.040422,
435.000000,0.041380,
436.000000,0.042337,
437.000000,0.043295,
438.000000,0.044252,
439.000000,0.045209,
440.000000,0.046129,
441.000000,0.046657,
442.000000,0.047185,
443.000000,0.047713,
444.000000,0.048241,
445.000000,0.048770,
446.000000,0.049298,
447.000000,0.049826,
448.000000,0.050354,
449.000000,0.050882,
450.000000,0.051411,
451.000000,0.051939,
452.000000,0.052797,
453.000000,0.053732,
454.000000,0.054667,
455.000000,0.055601,
456.000000,0.056536,
457.000000,0.057470,
458.000000,0.058405,
459.000000,0.059251,
460.000000,0.059280,
461.000000,0.059309,
462.000000,0.059339,
463.000000,0.059368,
464.000000,0.059397,
465.000000,0.059427,
466.000000,0.059456,
467.000000,0.059485,
468.000000,0.059515,
469.000000,0.059544,
470.000000,0.059469,
471.000000,0.059246,
472.000000,0.059024,
473.000000,0.058802,
474.000000,0.058579,
475.000000,0.058357,
476.000000,0.058134,
477.000000,0.057912,
478.000000,0.057689,
479.000000,0.057467,
480.000000,0.057245,
481.000000,0.056980,
482.000000,0.056451,
483.000000,0.055923,
484.000000,0.055395,
485.000000,0.054867,
486.000000,0.054339,
487.000000,0.053810,
488.000000,0.053282,
489.000000,0.052754,
490.000000,0.052226,
491.000000,0.051697,
492.000000,0.050960,
493.000000,0.049974,
494.000000,0.048988,
495.000000,0.048002,
496.000000,0.047016,
497.000000,0.046030,
498.000000,0.045044,
499.000000,0.044058,
500.000000,0.043072,
501.000000,0.042013,
502.000000,0.040894,
503.000000,0.039775,
504.000000,0.038657,
505.000000,0.037538,
506.000000,0.036420,
507.000000,0.035301,
508.000000,0.034183,
509.000000,0.033064,
510.000000,0.031945,
511.000000,0.030807,
512.000000,0.029645,
513.000000,0.028482,
514.000000,0.027320,
515.000000,0.026158,
516.000000,0.024996,
517.000000,0.023834,
518.000000,0.022672,
519.000000,0.021510,
520.000000,0.020467,
521.000000,0.019516,
522.000000,0.018566,
523.000000,0.017615,
524.000000,0.016664,
525.000000,0.015713,
526.000000,0.014762,
527.000000,0.013812,
528.000000,0.012861,
529.000000,0.012171,
530.000000,0.011615,
531.000000,0.011059,
532.000000,0.010503,
533.000000,0.009947,
534.000000,0.009391,
535.000000,0.008835,
536.000000,0.008279,
537.000000,0.007723,
538.000000,0.007167,
539.000000,0.006611,
540.000000,0.006137,
541.000000,0.005794,
542.000000,0.005450,
543.000000,0.005107,
