400.000000,0.010061,
401.000000,0.009599,
402.000000,0.009136,
403.000000,0.008674,
404.000000,0.008212,
405.000000,0.007750,
406.000000,0.007288,
407.000000,0.006825,
408.000000,0.006363,
409.000000,0.005901,
410.000000,0.005439,
411.000000,0.004977,
412.000000,0.004514,
413.000000,0.004052,
414.000000,0.003590,
415.000000,0.003128,
416.000000,0.002666,
417.000000,0.002204,
418.000000,0.001741,
419.000000,0.001279,
420.000000,0.000940,
421.000000,0.000940,
422.000000,0.000940,
423.000000,0.000940,
424.000000,0.000940,
425.000000,0.000940,
426.000000,0.000940,
427.000000,0.000940,
428.000000,0.000940,
429.000000,0.000940,
430.000000,0.000940,
431.000000,0.000940,
432.000000,0.000940,
433.000000,0.000940,
434.000000,0.000940,
435.000000,0.000940,
436.000000,0.000940,
437.000000,0.000940,
438.000000,0.000940,
439.000000,0.000940,
440.000000,0.000940,
441.000000,0.000940,
442.000000,0.000940,
443.000000,0.000940,
444.000000,0.000940,
445.000000,0.000940,
446.000000,0.000940,
447.000000,0.000940,
448.000000,0.000940,
449.000000,0.000940,
450.000000,0.000940,
451.000000,0.000940,
452.000000,0.000940,
453.000000,0.000940,
454.000000,0.000940,
455.000000,0.000940,
456.000000,0.000940,
457.000000,0.000940,
458.000000,0.000940,
459.000000,0.000956,
460.000000,0.001111,
461.000000,0.001266,
462.000000,0.001422,
463.000000,0.001577,
464.000000,0.001732,
465.000000,0.001888,
466.000000,0.002043,
467.000000,0.002199,
468.000000,0.002354,
469.000000,0.002519,
470.000000,0.003811,
471.000000,0.005102,
472.000000,0.006393,
473.000000,0.007684,
474.000000,0.008975,
475.000000,0.010266,
476.000000,0.011558,
477.000000,0.012849,
478.000000,0.014140,
479.000000,0.015431,
480.000000,0.016971,
481.000000,0.019026,
482.000000,0.021080,
483.000000,0.023134,
484.000000,0.025188,
485.000000,0.027242,
486.000000,0.029296,
487.000000,0.031351,
488.000000,0.033405,
489.000000,0.035459,
490.000000,0.037513,
491.000000,0.038925,
492.000000,0.039981,
493.000000,0.041038,
494.000000,0.042094,
495.000000,0.043150,
496.000000,0.044207,
497.000000,0.045263,
498.000000,0.046320,
499.000000,0.047376,
500.000000,0.048368,
501.000000,0.048989,
502.000000,0.049611,
503.000000,0.050232,
504.000000,0.050854,
505.000000,0.051475,
506.000000,0.052097,
507.000000,0.052718,
508.000000,0.053339,
509.000000,0.053961,
510.000000,0.054541,
511.000000,0.054466,
512.000000,0.054390,
513.000000,0.054315,
514.000000,0.054239,
515.000000,0.054164,
516.000000,0.054088,
517.000000,0.054013,
518.000000,0.053937,
519.000000,0.054166,
520.000000,0.054496,
521.000000,0.054827,
522.000000,0.055157,
523.000000,0.055487,
524.000000,0.055817,
525.000000,0.056147,
526.000000,0.056477,
527.000000,0.056807,
528.000000,0.056963,
529.000000,0.056611,
530.000000,0.056259,
531.000000,0.055907,
532.000000,0.055555,
533.000000,0.055203,
534.000000,0.054851,
535.000000,0.054498,
536.000000,0.054146,
537.000000,0.053794,
538.000000,0.053442,
539.000000,0.053075,
540.000000,0.052698,
541.000000,0.052321,
542.000000,0.051944,
543.000000,0.051566,
544.000000,0.051189,
545.000000,0.050812,
546.000000,0.050434,
547.000000,0.050057,
548.000000,0.049680,
549.000000,0.049303,
550.000000,0.048925,
551.000000,0.048539,
552.000000,0.048081,
553.000000,0.047624,
554.000000,0.047166,
555.000000,0.046708,
556.000000,0.046250,
557.000000,0.045792,
558.000000,0.045335,
559.000000,0.044877,
560.000000,0.044366,
561.000000,0.043651,
562.000000,0.042936,
563.000000,0.042222,
564.000000,0.041507,
565.000000,0.040792,
566.000000,0.040078,
567.000000,0.039363,
568.000000,0.038649,
569.000000,0.037934,
570.000000,0.037212,
571.000000,0.036435,
572.000000,0.035658,
573.000000,0.034882,
574.000000,0.034105,
575.000000,0.033328,
576.000000,0.032551,
577.000000,0.031774,
578.000000,0.030998,
579.000000,0.030221,
580.000000,0.029446,
581.000000,0.028742,
582.000000,0.028038,
583.000000,0.027333,
584.000000,0.026629,
585.000000,0.025925,
586.000000,0.025220,
587.000000,0.024516,
588.000000,0.023812,
589.000000,0.023063,
590.000000,0.022006,
591.000000,0.020950,
592.000000,0.019893,
593.000000,0.018837,
594.000000,0.017781,
595.000000,0.016724,
596.000000,0.015668,
597.000000,0.014611,
598.000000,0.013555,
599.000000,0.012498,
600.000000,0.011580,
601.000000,0.010835,
602.000000,0.010089,
603.000000,0.009343,
604.000000,0.008597,
605.000000,0.007852,
606.000000,0.007106,
607.000000,0.006360,
608.000000,0.005615,
609.000000,0.004869,
610.000000,0.004289,
611.000000,0.004009,
612.000000,0.003730,
613.000000,0.003450,
614.000000,0.003171,
615.000000,0.002891,
616.000000,0.002611,
617.000000,0.002332,
618.000000,0.002052,
619.000000,0.001772,
620.000000,0.001552,
621.000000,0.001496,
622.000000,0.001439,
623.000000,0.001383,
624.000000,0.001326,
625.000000,0.001269,
626.000000,0.001213,
627.000000,0.001156,
628.000000,0.001100,
629.000000,0.001043,
630.000000,0.000986,
631.000000,0.000930,
632.000000,0.000873,
633.000000,0.000817,
634.000000,0.000760,
635.000000,0.000703,
636.000000,0.000647,
637.000000,0.000621,
638.000000,0.000611,
639.000000,0.000602,
640.000000,0.000593,
641.000000,0.000583,
642.000000,0.000574,
643.000000,0.000564,
644.000000,0.000555,
645.000000,0.000545,
646.000000,0.000536,
647.000000,0.000527,
648.000000,0.000517,
649.000000,0.000508,
650.000000,0.000498,
651.000000,0.000489,
652.000000,0.000479,
653.000000,0.000470,
654.000000,0.000460,
655.000000,0.000451,
656.000000,0.000442,
657.000000,0.000432,
658.000000,0.000423,
659.000000,0.000413,
660.000000,0.000404,
661.000000,0.000394,
662.000000,0.000385,
663.000000,0.000376,
664.000000,0.000366,
665.000000,0.000357,
666.000000,0.000347,
667.000000,0.000338,
668.000000,0.000328,
669.000000,0.000319,
670.000000,0.000343,
671.000000,0.000415,
672.000000,0.000487,
673.000000,0.000559,
674.000000,0.000632,
675.000000,0.000704,
676.000000,0.000776,
677.000000,0.000848,
678.000000,0.000920,
679.000000,0.000992,
680.000000,0.001064,
681.000000,0.001136,
682.000000,0.001208,
683.000000,0.001305,
684.000000,0.001447,
685.000000,0.001589,
686.000000,0.001732,
687.000000,0.001874,
688.000000,0.002016,
689.000000,0.002158,
690.000000,0.002300,
691.000000,0.002443,
692.000000,0.002585,
693.000000,0.002727,
