1.065931,1.033474,1.023322,1.018848,1.016674,1.015646,1.015249,1.015216,1.015393,1.015682,1.016023,1.016378,1.016722,1.017042,1.017330,1.017585,1.017807,1.017999,1.018163,1.018303,1.018423,1.018526,1.018614,1.018691,1.018757,1.018815,1.018866,1.018912,1.018952,1.018989,1.019022,1.019051,1.019078,1.019103,1.019126,1.019146,1.019166,1.019184,1.019200,1.019216,1.019230,1.019244,1.019257,1.019269,1.019280,1.019291,1.019302,1.019312,1.019321,1.019330,1.019339,1.019347,1.019356,1.019363,1.019371,1.019378,1.019385,1.019392,1.019399,1.019406,1.019412,1.019418,1.019425,1.019431,1.019437,1.019443,1.019449,1.019454,1.019460,1.019466,1.019471,1.019477,1.019482,1.019487,1.019493,1.019498,1.019503,1.019509,1.019514,1.019519,1.019524,1.019528,1.019533,1.019536,1.019539,1.019541,1.019540,1.019537,1.019530,1.019519,1.019501,1.019475,1.019439,1.019391,1.019329,1.019250,1.019152,1.019035,1.018895,1.018733
1.081873,1.041271,1.028179,1.022039,1.018711,1.016801,1.015701,1.015101,1.014824,1.014759,1.014837,1.015006,1.015233,1.015494,1.015770,1.016048,1.016321,1.016582,1.016827,1.017054,1.017263,1.017453,1.017625,1.017779,1.017918,1.018042,1.018153,1.018253,1.018342,1.018422,1.018494,1.018559,1.018618,1.018671,1.018720,1.018765,1.018806,1.018844,1.018879,1.018912,1.018942,1.018970,1.018997,1.019022,1.019046,1.019068,1.019090,1.019110,1.019129,1.019148,1.019166,1.019183,1.019199,1.019215,1.019231,1.019245,1.019260,1.019274,1.019287,1.019301,1.019314,1.019327,1.019339,1.019351,1.019363,1.019375,1.019387,1.019398,1.019410,1.019421,1.019432,1.019443,1.019453,1.019463,1.019473,1.019483,1.019492,1.019500,1.019508,1.019514,1.019519,1.019523,1.019524,1.019522,1.019517,1.019508,1.019494,1.019475,1.019449,1.019415,1.019373,1.019320,1.019257,1.019182,1.019093,1.018991,1.018873,1.018740,1.018591,1.018426
1.093280,1.046901,1.031788,1.024552,1.020495,1.018040,1.016505,1.015545,1.014965,1.014645,1.014507,1.014498,1.014580,1.014725,1.014914,1.015131,1.015364,1.015604,1.015845,1.016082,1.016311,1.016530,1.016737,1.016931,1.017112,1.017280,1.017435,1.017577,1.017708,1.017828,1.017937,1.018038,1.018130,1.018214,1.018291,1.018362,1.018427,1.018487,1.018543,1.018594,1.018642,1.018687,1.018729,1.018768,1.018805,1.018840,1.018873,1.018905,1.018934,1.018963,1.018990,1.019016,1.019042,1.019066,1.019089,1.019112,1.019134,1.019155,1.019176,1.019196,1.019215,1.019235,1.019253,1.019272,1.019290,1.019307,1.019324,1.019341,1.019357,1.019373,1.019389,1.019403,1.019417,1.019431,1.019443,1.019454,1.019464,1.019472,1.019478,1.019482,1.019484,1.019482,1.019476,1.019467,1.019453,1.019433,1.019407,1.019375,1.019335,1.019287,1.019230,1.019163,1.019086,1.018998,1.018898,1.018785,1.018660,1.018522,1.018369,1.018203
1.102437,1.051439,1.034730,1.026646,1.022037,1.019177,1.017324,1.016102,1.015299,1.014787,1.014483,1.014330,1.014289,1.014329,1.014430,1.014575,1.014750,1.014946,1.015155,1.015371,1.015589,1.015805,1.016016,1.016221,1.016418,1.016605,1.016783,1.016950,1.017108,1.017255,1.017392,1.017520,1.017639,1.017750,1.017852,1.017947,1.018036,1.018118,1.018194,1.018265,1.018331,1.018393,1.018451,1.018506,1.018557,1.018605,1.018651,1.018694,1.018735,1.018774,1.018811,1.018847,1.018881,1.018914,1.018946,1.018976,1.019006,1.019035,1.019062,1.019089,1.019115,1.019141,1.019166,1.019190,1.019213,1.019236,1.019258,1.019279,1.019299,1.019319,1.019337,1.019354,1.019370,1.019385,1.019398,1.019409,1.019418,1.019424,1.019428,1.019428,1.019425,1.019418,1.019406,1.019390,1.019368,1.019340,1.019306,1.019264,1.019215,1.019158,1.019092,1.019017,1.018931,1.018836,1.018729,1.018612,1.018483,1.018341,1.018188,1.018022
1.110196,1.055290,1.037242,1.028455,1.023394,1.020209,1.018102,1.016672,1.015693,1.015029,1.014592,1.014322,1.014178,1.014129,1.014152,1.014229,1.014346,1.014495,1.014665,1.014849,1.015044,1.015243,1.015445,1.015645,1.015842,1.016034,1.016219,1.016398,1.016569,1.016732,1.016887,1.017033,1.017171,1.017301,1.017424,1.017539,1.017647,1.017748,1.017842,1.017931,1.018015,1.018093,1.018167,1.018237,1.018302,1.018364,1.018422,1.018478,1.018530,1.018580,1.018628,1.018674,1.018717,1.018759,1.018799,1.018838,1.018875,1.018911,1.018946,1.018980,1.019012,1.019044,1.019074,1.019103,1.019132,1.019159,1.019185,1.019210,1.019233,1.019255,1.019276,1.019295,1.019312,1.019326,1.019339,1.019349,1.019357,1.019361,1.019362,1.019359,1.019352,1.019340,1.019323,1.019302,1.019274,1.019240,1.019199,1.019152,1.019096,1.019033,1.018961,1.018880,1.018790,1.018690,1.018580,1.018459,1.018328,1.018185,1.018032,1.017866
1.116979,1.058662,1.039450,1.030056,1.024611,1.021150,1.018830,1.017227,1.016102,1.015312,1.014765,1.014398,1.014167,1.014041,1.013995,1.014011,1.014076,1.014178,1.014309,1.014461,1.014628,1.014805,1.014990,1.015178,1.015367,1.015555,1.015740,1.015921,1.016097,1.016268,1.016432,1.016589,1.016739,1.016883,1.017020,1.017149,1.017272,1.017388,1.017499,1.017603,1.017701,1.017794,1.017882,1.017966,1.018045,1.018119,1.018190,1.018258,1.018322,1.018383,1.018441,1.018496,1.018549,1.018600,1.018649,1.018696,1.018741,1.018784,1.018826,1.018866,1.018905,1.018942,1.018977,1.019011,1.019044,1.019075,1.019104,1.019132,1.019158,1.019182,1.019205,1.019224,1.019242,1.019257,1.019269,1.019278,1.019284,1.019287,1.019285,1.019279,1.019269,1.019254,1.019233,1.019207,1.019176,1.019137,1.019092,1.019040,1.018980,1.018913,1.018837,1.018752,1.018659,1.018556,1.018443,1.018321,1.018188,1.018045,1.017892,1.017727
1.123035,1.061674,1.041428,1.031498,1.025714,1.022014,1.019510,1.017758,1.016509,1.015612,1.014971,1.014520,1.014214,1.014021,1.013915,1.013878,1.013895,1.013955,1.014048,1.014167,1.014306,1.014460,1.014625,1.014797,1.014974,1.015153,1.015333,1.015511,1.015687,1.015859,1.016027,1.016190,1.016347,1.016499,1.016645,1.016785,1.016919,1.017047,1.017169,1.017286,1.017397,1.017502,1.017602,1.017698,1.017789,1.017875,1.017958,1.018036,1.018111,1.018182,1.018251,1.018316,1.018378,1.018438,1.018495,1.018549,1.018602,1.018652,1.018700,1.018747,1.018791,1.018833,1.018874,1.018913,1.018949,1.018984,1.019017,1.019047,1.019075,1.019101,1.019125,1.019146,1.019164,1.019179,1.019191,1.019199,1.019204,1.019205,1.019201,1.019193,1.019180,1.019163,1.019139,1.019110,1.019075,1.019034,1.018985,1.018930,1.018867,1.018797,1.018718,1.018631,1.018535,1.018431,1.018317,1.018194,1.018061,1.017917,1.017764,1.017600
1.128522,1.064405,1.043224,1.032813,1.026726,1.022812,1.020147,1.018264,1.016906,1.015915,1.015192,1.014668,1.014298,1.014045,1.013886,1.013801,1.013775,1.013796,1.013854,1.013943,1.014055,1.014185,1.014330,1.014485,1.014648,1.014816,1.014987,1.015159,1.015331,1.015501,1.015669,1.015834,1.015994,1.016151,1.016303,1.016449,1.016591,1.016728,1.016859,1.016985,1.017105,1.017221,1.017331,1.017437,1.017539,1.017635,1.017728,1.017816,1.017901,1.017982,1.018059,1.018133,1.018204,1.018272,1.018337,1.018399,1.018458,1.018515,1.018570,1.018622,1.018672,1.018719,1.018765,1.018807,1.018848,1.018886,1.018922,1.018955,1.018985,1.019013,1.019038,1.019059,1.019078,1.019093,1.019105,1.019113,1.019117,1.019117,1.019112,1.019102,1.019088,1.019068,1.019043,1.019011,1.018974,1.018930,1.018880,1.018822,1.018757,1.018685,1.018604,1.018516,1.018419,1.018313,1.018198,1.018074,1.017941,1.017798,1.017645,1.017482
1.133548,1.066909,1.044874,1.034023,1.027662,1.023556,1.020744,1.018745,1.017289,1.016216,1.015420,1.014832,1.014403,1.014099,1.013893,1.013765,1.013699,1.013685,1.013711,1.013771,1.013857,1.013965,1.014090,1.014228,1.014375,1.014531,1.014692,1.014856,1.015021,1.015187,1.015353,1.015516,1.015678,1.015836,1.015991,1.016142,1.016288,1.016431,1.016568,1.016701,1.016829,1.016953,1.017072,1.017186,1.017296,1.017402,1.017503,1.017600,1.017693,1.017782,1.017868,1.017950,1.018029,1.018104,1.018176,1.018245,1.018311,1.018375,1.018435,1.018493,1.018548,1.018600,1.018649,1.018696,1.018740,1.018782,1.018820,1.018856,1.018888,1.018918,1.018944,1.018967,1.018986,1.019002,1.019014,1.019022,1.019025,1.019024,1.019019,1.019008,1.018993,1.018971,1.018945,1.018912,1.018873,1.018828,1.018775,1.018716,1.018650,1.018576,1.018495,1.018405,1.018307,1.018201,1.018086,1.017962,1.017828,1.017686,1.017533,1.017371
1.138194,1.069224,1.046400,1.035145,1.028533,1.024251,1.021307,1.019202,1.017659,1.016511,1.015650,1.015004,1.014524,1.014172,1.013923,1.013756,1.013656,1.013609,1.013606,1.013639,1.013701,1.013787,1.013892,1.014013,1.014146,1.014289,1.014438,1.014593,1.014752,1.014912,1.015073,1.015234,1.015394,1.015552,1.015708,1.015861,1.016010,1.016156,1.016298,1.016436,1.016570,1.016700,1.016825,1.016946,1.017063,1.017176,1.017284,1.017389,1.017489,1.017586,1.017679,1.017768,1.017853,1.017935,1.018014,1.018090,1.018162,1.018231,1.018297,1.018359,1.018419,1.018476,1.018530,1.018580,1.018628,1.018672,1.018714,1.018752,1.018786,1.018818,1.018845,1.018870,1.018890,1.018906,1.018918,1.018926,1.018930,1.018929,1.018923,1.018912,1.018895,1.018873,1.018846,1.018812,1.018772,1.018726,1.018672,1.018612,1.018545,1.018471,1.018388,1.018298,1.018200,1.018093,1.017978,1.017854,1.017721,1.017579,1.017427,1.017266
